# EoSType = ColdBetaYe
# Nrho=4000
# RhoMin=   0.161865E-09    RhoMax=   0.161865E-02
# RhoSpacing = Log
#  rho           eps             P              cs^2
   4.576323E-06  -3.971684E-05   4.301087E-09   1.233555E-03
   4.594805E-06  -3.586940E-05   4.311770E-09   1.231427E-03
   4.613362E-06  -3.204163E-05   4.322501E-09   1.229295E-03
   4.631994E-06  -2.823345E-05   4.333283E-09   1.227161E-03
   4.650701E-06  -2.444485E-05   4.344120E-09   1.225026E-03
   4.669483E-06  -2.067574E-05   4.355006E-09   1.222888E-03
   4.688342E-06  -1.692608E-05   4.365949E-09   1.220749E-03
   4.707277E-06  -1.319579E-05   4.376942E-09   1.218608E-03
   4.726288E-06  -9.484813E-06   4.387986E-09   1.216464E-03
   4.745376E-06  -5.793104E-06   4.399082E-09   1.214317E-03
   4.764541E-06  -2.120605E-06   4.410229E-09   1.212168E-03
   4.783783E-06   1.532740E-06   4.421428E-09   1.210017E-03
   4.803103E-06   5.166997E-06   4.432685E-09   1.207865E-03
   4.822501E-06   8.782218E-06   4.443994E-09   1.205711E-03
   4.841978E-06   1.237844E-05   4.455351E-09   1.203553E-03
   4.861533E-06   1.595575E-05   4.466766E-09   1.201395E-03
   4.881167E-06   1.951419E-05   4.478234E-09   1.199234E-03
   4.900880E-06   2.305382E-05   4.489756E-09   1.197071E-03
   4.920673E-06   2.657469E-05   4.501332E-09   1.194906E-03
   4.940546E-06   3.007686E-05   4.512962E-09   1.192739E-03
   4.960499E-06   3.363679E-05   4.524125E-09   1.190458E-03
   4.980533E-06   3.719648E-05   4.535208E-09   1.188145E-03
   5.000648E-06   4.073630E-05   4.546347E-09   1.185831E-03
   5.020844E-06   4.425624E-05   4.557537E-09   1.183513E-03
   5.041121E-06   4.806374E-05   4.568817E-09   1.181475E-03
   5.061481E-06   5.195127E-05   4.580167E-09   1.179525E-03
   5.081922E-06   5.582038E-05   4.591570E-09   1.177574E-03
   5.102447E-06   5.967122E-05   4.603020E-09   1.175618E-03
   5.123054E-06   6.350366E-05   4.614527E-09   1.173661E-03
   5.143744E-06   6.731792E-05   4.626082E-09   1.171701E-03
   5.164518E-06   7.111405E-05   4.637685E-09   1.169736E-03
   5.185376E-06   7.489194E-05   4.649346E-09   1.167771E-03
   5.206318E-06   7.865181E-05   4.661056E-09   1.165802E-03
   5.227344E-06   8.239361E-05   4.672820E-09   1.163831E-03
   5.248456E-06   8.611742E-05   4.684637E-09   1.161857E-03
   5.269652E-06   8.982335E-05   4.696504E-09   1.159880E-03
   5.290935E-06   9.351139E-05   4.708426E-09   1.157901E-03
   5.312303E-06   9.718163E-05   4.720397E-09   1.155918E-03
   5.333758E-06   1.008341E-04   4.732424E-09   1.153933E-03
   5.355299E-06   1.044688E-04   4.744506E-09   1.151946E-03
   5.376927E-06   1.080859E-04   4.756639E-09   1.149956E-03
   5.398643E-06   1.116853E-04   4.768828E-09   1.147964E-03
   5.420446E-06   1.152672E-04   4.781068E-09   1.145969E-03
   5.442337E-06   1.188317E-04   4.793359E-09   1.143970E-03
   5.464317E-06   1.223786E-04   4.805707E-09   1.141969E-03
   5.486386E-06   1.259081E-04   4.818113E-09   1.139967E-03
   5.508543E-06   1.294203E-04   4.830570E-09   1.137961E-03
   5.530791E-06   1.329151E-04   4.843080E-09   1.135953E-03
   5.553128E-06   1.363927E-04   4.855649E-09   1.133942E-03
   5.575555E-06   1.398532E-04   4.868264E-09   1.131928E-03
   5.598073E-06   1.432964E-04   4.880944E-09   1.129913E-03
   5.620681E-06   1.467226E-04   4.893672E-09   1.127893E-03
   5.643381E-06   1.502171E-04   4.905787E-09   1.125741E-03
   5.666173E-06   1.537006E-04   4.917891E-09   1.123573E-03
   5.689057E-06   1.571657E-04   4.930049E-09   1.121402E-03
   5.712033E-06   1.606126E-04   4.942256E-09   1.119227E-03
   5.735102E-06   1.640412E-04   4.954519E-09   1.117049E-03
   5.758264E-06   1.674517E-04   4.966838E-09   1.114869E-03
   5.781520E-06   1.708441E-04   4.979206E-09   1.112685E-03
   5.804870E-06   1.742184E-04   4.991631E-09   1.110498E-03
   5.828314E-06   1.775747E-04   5.004106E-09   1.108308E-03
   5.851852E-06   1.809130E-04   5.016638E-09   1.106115E-03
   5.875486E-06   1.842335E-04   5.029227E-09   1.103920E-03
   5.899215E-06   1.875361E-04   5.041861E-09   1.101719E-03
   5.923040E-06   1.908209E-04   5.054559E-09   1.099518E-03
   5.946961E-06   1.940880E-04   5.067303E-09   1.097312E-03
   5.970979E-06   1.973373E-04   5.080105E-09   1.095103E-03
   5.995094E-06   2.008502E-04   5.093075E-09   1.093157E-03
   6.019306E-06   2.044697E-04   5.106145E-09   1.091323E-03
   6.043616E-06   2.080731E-04   5.119269E-09   1.089485E-03
   6.068024E-06   2.116603E-04   5.132446E-09   1.087645E-03
   6.092531E-06   2.152314E-04   5.145677E-09   1.085802E-03
   6.117136E-06   2.187865E-04   5.158962E-09   1.083956E-03
   6.141841E-06   2.223257E-04   5.172295E-09   1.082106E-03
   6.166646E-06   2.258489E-04   5.185682E-09   1.080253E-03
   6.191551E-06   2.293561E-04   5.199131E-09   1.078398E-03
   6.216557E-06   2.328476E-04   5.212628E-09   1.076539E-03
   6.241663E-06   2.363233E-04   5.226174E-09   1.074676E-03
   6.266871E-06   2.397831E-04   5.239782E-09   1.072812E-03
   6.292181E-06   2.432273E-04   5.253440E-09   1.070944E-03
   6.317593E-06   2.466558E-04   5.267154E-09   1.069073E-03
   6.343108E-06   2.500687E-04   5.280925E-09   1.067199E-03
   6.368726E-06   2.534660E-04   5.294745E-09   1.065321E-03
   6.394447E-06   2.568520E-04   5.308590E-09   1.063435E-03
   6.420272E-06   2.603084E-04   5.321689E-09   1.061404E-03
   6.446201E-06   2.637479E-04   5.334840E-09   1.059370E-03
   6.472235E-06   2.671706E-04   5.348043E-09   1.057332E-03
   6.498374E-06   2.705766E-04   5.361297E-09   1.055290E-03
   6.524619E-06   2.739660E-04   5.374603E-09   1.053244E-03
   6.550970E-06   2.773387E-04   5.387961E-09   1.051195E-03
   6.577427E-06   2.806949E-04   5.401371E-09   1.049143E-03
   6.603991E-06   2.840345E-04   5.414835E-09   1.047086E-03
   6.630662E-06   2.873577E-04   5.428352E-09   1.045027E-03
   6.657441E-06   2.906645E-04   5.441915E-09   1.042962E-03
   6.684329E-06   2.939548E-04   5.455531E-09   1.040894E-03
   6.711324E-06   2.972289E-04   5.469209E-09   1.038825E-03
   6.738429E-06   3.004866E-04   5.482926E-09   1.036749E-03
   6.765643E-06   3.037281E-04   5.496705E-09   1.034671E-03
   6.792967E-06   3.069534E-04   5.510539E-09   1.032590E-03
   6.820402E-06   3.101626E-04   5.524421E-09   1.030504E-03
   6.847947E-06   3.133557E-04   5.538359E-09   1.028415E-03
   6.875604E-06   3.165327E-04   5.552344E-09   1.026322E-03
   6.903372E-06   3.196938E-04   5.566393E-09   1.024227E-03
   6.931253E-06   3.228389E-04   5.580491E-09   1.022127E-03
   6.959246E-06   3.259681E-04   5.594646E-09   1.020025E-03
   6.987352E-06   3.290814E-04   5.608850E-09   1.017918E-03
   7.015571E-06   3.321789E-04   5.623111E-09   1.015808E-03
   7.043905E-06   3.352605E-04   5.637422E-09   1.013693E-03
   7.072353E-06   3.383266E-04   5.651799E-09   1.011578E-03
   7.100916E-06   3.413769E-04   5.666218E-09   1.009456E-03
   7.129594E-06   3.444116E-04   5.680703E-09   1.007334E-03
   7.158388E-06   3.474306E-04   5.695232E-09   1.005205E-03
   7.187298E-06   3.504342E-04   5.709828E-09   1.003076E-03
   7.216325E-06   3.534223E-04   5.724475E-09   1.000942E-03
   7.245470E-06   3.563948E-04   5.739174E-09   9.988039E-04
   7.274732E-06   3.593732E-04   5.753775E-09   9.966430E-04
   7.304112E-06   3.628046E-04   5.767940E-09   9.947365E-04
   7.333611E-06   3.662206E-04   5.782158E-09   9.928268E-04
   7.363229E-06   3.696214E-04   5.796429E-09   9.909138E-04
   7.392966E-06   3.730072E-04   5.810736E-09   9.889947E-04
   7.422824E-06   3.763779E-04   5.825096E-09   9.870724E-04
   7.452802E-06   3.797335E-04   5.839502E-09   9.851455E-04
   7.482902E-06   3.830741E-04   5.853962E-09   9.832155E-04
   7.513123E-06   3.863997E-04   5.868467E-09   9.812811E-04
   7.543466E-06   3.897104E-04   5.883019E-09   9.793421E-04
   7.573931E-06   3.930062E-04   5.897617E-09   9.773987E-04
   7.604520E-06   3.962873E-04   5.912261E-09   9.754509E-04
   7.635232E-06   3.995535E-04   5.926961E-09   9.735002E-04
   7.666068E-06   4.028049E-04   5.941708E-09   9.715451E-04
   7.697029E-06   4.060416E-04   5.956502E-09   9.695858E-04
   7.728114E-06   4.092637E-04   5.971344E-09   9.676222E-04
   7.759326E-06   4.124712E-04   5.986233E-09   9.656544E-04
   7.790663E-06   4.156640E-04   6.001180E-09   9.636839E-04
   7.822127E-06   4.188423E-04   6.016170E-09   9.617085E-04
   7.853718E-06   4.220062E-04   6.031210E-09   9.597289E-04
   7.885436E-06   4.251555E-04   6.046302E-09   9.577461E-04
   7.917283E-06   4.282904E-04   6.061444E-09   9.557592E-04
   7.949258E-06   4.314110E-04   6.076635E-09   9.537683E-04
   7.981363E-06   4.345172E-04   6.091876E-09   9.517734E-04
   8.013597E-06   4.376091E-04   6.107167E-09   9.497746E-04
   8.045961E-06   4.406868E-04   6.122508E-09   9.477719E-04
   8.078456E-06   4.437502E-04   6.137900E-09   9.457653E-04
   8.111082E-06   4.467995E-04   6.153342E-09   9.437548E-04
   8.143840E-06   4.498346E-04   6.168832E-09   9.417398E-04
   8.176730E-06   4.528557E-04   6.184372E-09   9.397210E-04
   8.209753E-06   4.558627E-04   6.199969E-09   9.376993E-04
   8.242910E-06   4.588556E-04   6.215617E-09   9.356740E-04
   8.276200E-06   4.618538E-04   6.230985E-09   9.335917E-04
   8.309625E-06   4.648823E-04   6.245619E-09   9.313802E-04
   8.343185E-06   4.678954E-04   6.260296E-09   9.291637E-04
   8.376880E-06   4.708932E-04   6.275016E-09   9.269423E-04
   8.410711E-06   4.738758E-04   6.289779E-09   9.247160E-04
   8.444679E-06   4.768433E-04   6.304587E-09   9.224848E-04
   8.478785E-06   4.797956E-04   6.319447E-09   9.202505E-04
   8.513028E-06   4.827328E-04   6.334352E-09   9.180114E-04
   8.547409E-06   4.856549E-04   6.349292E-09   9.157659E-04
   8.581929E-06   4.885621E-04   6.364287E-09   9.135174E-04
   8.616589E-06   4.914543E-04   6.379326E-09   9.112643E-04
   8.651388E-06   4.943316E-04   6.394411E-09   9.090065E-04
   8.686328E-06   4.971940E-04   6.409541E-09   9.067442E-04
   8.721409E-06   5.000415E-04   6.424717E-09   9.044773E-04
   8.756632E-06   5.028743E-04   6.439939E-09   9.022060E-04
   8.791997E-06   5.056923E-04   6.455207E-09   8.999302E-04
   8.827505E-06   5.084955E-04   6.470522E-09   8.976499E-04
   8.863156E-06   5.112842E-04   6.485884E-09   8.953654E-04
   8.898952E-06   5.140582E-04   6.501292E-09   8.930764E-04
   8.934892E-06   5.168175E-04   6.516744E-09   8.907824E-04
   8.970977E-06   5.195624E-04   6.532242E-09   8.884841E-04
   9.007208E-06   5.222928E-04   6.547794E-09   8.861824E-04
   9.043585E-06   5.250086E-04   6.563384E-09   8.838748E-04
   9.080109E-06   5.277791E-04   6.579119E-09   8.816352E-04
   9.116780E-06   5.308868E-04   6.595344E-09   8.797491E-04
   9.153600E-06   5.339818E-04   6.611606E-09   8.778582E-04
   9.190568E-06   5.370641E-04   6.627916E-09   8.759640E-04
   9.227686E-06   5.401337E-04   6.644270E-09   8.740658E-04
   9.264953E-06   5.431907E-04   6.660662E-09   8.721628E-04
   9.302371E-06   5.462351E-04   6.677104E-09   8.702567E-04
   9.339940E-06   5.492670E-04   6.693583E-09   8.683459E-04
   9.377661E-06   5.522864E-04   6.710108E-09   8.664312E-04
   9.415535E-06   5.553200E-04   6.726130E-09   8.644354E-04
   9.453561E-06   5.583764E-04   6.741446E-09   8.623301E-04
   9.491741E-06   5.614190E-04   6.756795E-09   8.602197E-04
   9.530074E-06   5.644478E-04   6.772183E-09   8.581051E-04
   9.568563E-06   5.674629E-04   6.787609E-09   8.559863E-04
   9.607207E-06   5.704644E-04   6.803062E-09   8.538617E-04
   9.646008E-06   5.734522E-04   6.818549E-09   8.517321E-04
   9.684965E-06   5.764264E-04   6.834075E-09   8.495985E-04
   9.724079E-06   5.793872E-04   6.849623E-09   8.474584E-04
   9.763351E-06   5.823343E-04   6.865223E-09   8.453160E-04
   9.802782E-06   5.852681E-04   6.880845E-09   8.431671E-04
   9.842372E-06   5.881884E-04   6.896507E-09   8.410143E-04
   9.882123E-06   5.910953E-04   6.912198E-09   8.388560E-04
   9.922033E-06   5.939888E-04   6.927930E-09   8.366938E-04
   9.962105E-06   5.968690E-04   6.943691E-09   8.345261E-04
   1.000234E-05   5.997359E-04   6.959494E-09   8.323547E-04
   1.004273E-05   6.025896E-04   6.975326E-09   8.301779E-04
   1.008329E-05   6.054300E-04   6.991199E-09   8.279973E-04
   1.012402E-05   6.082573E-04   7.007097E-09   8.258106E-04
   1.016490E-05   6.110715E-04   7.023037E-09   8.236203E-04
   1.020596E-05   6.138725E-04   7.039013E-09   8.214256E-04
   1.024718E-05   6.166605E-04   7.055020E-09   8.192256E-04
   1.028856E-05   6.194355E-04   7.071064E-09   8.170213E-04
   1.033011E-05   6.221975E-04   7.087150E-09   8.148135E-04
   1.037183E-05   6.249465E-04   7.103268E-09   8.126006E-04
   1.041372E-05   6.276826E-04   7.119418E-09   8.103826E-04
   1.045578E-05   6.304058E-04   7.135605E-09   8.081604E-04
   1.049801E-05   6.331162E-04   7.151824E-09   8.059332E-04
   1.054040E-05   6.358137E-04   7.168088E-09   8.037027E-04
   1.058297E-05   6.384985E-04   7.184384E-09   8.014672E-04
   1.062571E-05   6.411706E-04   7.200718E-09   7.992277E-04
   1.066863E-05   6.438299E-04   7.217085E-09   7.969832E-04
   1.071171E-05   6.464963E-04   7.232640E-09   7.946186E-04
   1.075498E-05   6.491651E-04   7.247529E-09   7.921544E-04
   1.079841E-05   6.518197E-04   7.262444E-09   7.896848E-04
   1.084202E-05   6.544604E-04   7.277390E-09   7.872109E-04
   1.088581E-05   6.570870E-04   7.292356E-09   7.847309E-04
   1.092977E-05   6.596998E-04   7.307354E-09   7.822467E-04
   1.097392E-05   6.622985E-04   7.322372E-09   7.797565E-04
   1.101824E-05   6.648835E-04   7.337417E-09   7.772611E-04
   1.106273E-05   6.674546E-04   7.352488E-09   7.747608E-04
   1.110741E-05   6.700119E-04   7.367585E-09   7.722554E-04
   1.115227E-05   6.725554E-04   7.382704E-09   7.697442E-04
   1.119731E-05   6.750852E-04   7.397856E-09   7.672290E-04
   1.124253E-05   6.776013E-04   7.413022E-09   7.647070E-04
   1.128794E-05   6.801039E-04   7.428222E-09   7.621812E-04
   1.133353E-05   6.825928E-04   7.443457E-09   7.596514E-04
   1.137930E-05   6.850681E-04   7.458700E-09   7.571141E-04
   1.142526E-05   6.875299E-04   7.473978E-09   7.545731E-04
   1.147140E-05   6.899783E-04   7.489284E-09   7.520273E-04
   1.151773E-05   6.924132E-04   7.504613E-09   7.494760E-04
   1.156425E-05   6.948346E-04   7.519970E-09   7.469200E-04
   1.161095E-05   6.972428E-04   7.535356E-09   7.443595E-04
   1.165784E-05   6.996375E-04   7.550764E-09   7.417935E-04
   1.170492E-05   7.020190E-04   7.566202E-09   7.392230E-04
   1.175220E-05   7.047516E-04   7.582411E-09   7.370522E-04
   1.179966E-05   7.075491E-04   7.598806E-09   7.349634E-04
   1.184731E-05   7.103354E-04   7.615213E-09   7.328697E-04
   1.189516E-05   7.131105E-04   7.631641E-09   7.307720E-04
   1.194320E-05   7.158743E-04   7.648082E-09   7.286696E-04
   1.199144E-05   7.186268E-04   7.664551E-09   7.265640E-04
   1.203987E-05   7.213681E-04   7.681034E-09   7.244537E-04
   1.208849E-05   7.240984E-04   7.697531E-09   7.223387E-04
   1.213731E-05   7.268174E-04   7.714049E-09   7.202199E-04
   1.218633E-05   7.295492E-04   7.729386E-09   7.179593E-04
   1.223555E-05   7.322803E-04   7.744146E-09   7.156271E-04
   1.228496E-05   7.349988E-04   7.758917E-09   7.132911E-04
   1.233458E-05   7.377049E-04   7.773692E-09   7.109503E-04
   1.238439E-05   7.403988E-04   7.788463E-09   7.086039E-04
   1.243441E-05   7.430803E-04   7.803245E-09   7.062538E-04
   1.248463E-05   7.457495E-04   7.818024E-09   7.038982E-04
   1.253505E-05   7.484064E-04   7.832814E-09   7.015389E-04
   1.258567E-05   7.510512E-04   7.847602E-09   6.991741E-04
   1.263650E-05   7.536837E-04   7.862394E-09   6.968048E-04
   1.268754E-05   7.563041E-04   7.877190E-09   6.944311E-04
   1.273878E-05   7.589124E-04   7.891991E-09   6.920528E-04
   1.279023E-05   7.615086E-04   7.906798E-09   6.896702E-04
   1.284188E-05   7.640928E-04   7.921609E-09   6.872832E-04
   1.289375E-05   7.666649E-04   7.936426E-09   6.848918E-04
   1.294582E-05   7.692251E-04   7.951240E-09   6.824952E-04
   1.299810E-05   7.717733E-04   7.966060E-09   6.800943E-04
   1.305060E-05   7.743097E-04   7.980878E-09   6.776883E-04
   1.310331E-05   7.768341E-04   7.995710E-09   6.752790E-04
   1.315623E-05   7.793467E-04   8.010539E-09   6.728645E-04
   1.320936E-05   7.818475E-04   8.025376E-09   6.704460E-04
   1.326271E-05   7.843365E-04   8.040210E-09   6.680223E-04
   1.331627E-05   7.868138E-04   8.055051E-09   6.655946E-04
   1.337005E-05   7.892793E-04   8.069899E-09   6.631629E-04
   1.342405E-05   7.917332E-04   8.084746E-09   6.607262E-04
   1.347826E-05   7.941754E-04   8.099599E-09   6.582855E-04
   1.353270E-05   7.966060E-04   8.114460E-09   6.558409E-04
   1.358735E-05   7.990251E-04   8.129320E-09   6.533914E-04
   1.364223E-05   8.014326E-04   8.144188E-09   6.509381E-04
   1.369732E-05   8.038285E-04   8.159055E-09   6.484799E-04
   1.375264E-05   8.062130E-04   8.173922E-09   6.460171E-04
   1.380818E-05   8.085861E-04   8.188797E-09   6.435504E-04
   1.386395E-05   8.109527E-04   8.201969E-09   6.409041E-04
   1.391994E-05   8.133079E-04   8.214710E-09   6.382102E-04
   1.397616E-05   8.156503E-04   8.227440E-09   6.355117E-04
   1.403261E-05   8.179798E-04   8.240150E-09   6.328077E-04
   1.408928E-05   8.202966E-04   8.252858E-09   6.301002E-04
   1.414618E-05   8.226007E-04   8.265547E-09   6.273872E-04
   1.420331E-05   8.248921E-04   8.278224E-09   6.246698E-04
   1.426067E-05   8.271708E-04   8.290892E-09   6.219479E-04
   1.431827E-05   8.294369E-04   8.303548E-09   6.192217E-04
   1.437609E-05   8.316905E-04   8.316195E-09   6.164911E-04
   1.443416E-05   8.339315E-04   8.328823E-09   6.137553E-04
   1.449245E-05   8.361600E-04   8.341441E-09   6.110152E-04
   1.455098E-05   8.383760E-04   8.354049E-09   6.082708E-04
   1.460975E-05   8.405796E-04   8.366639E-09   6.055213E-04
   1.466875E-05   8.427708E-04   8.379228E-09   6.027686E-04
   1.472799E-05   8.449496E-04   8.391799E-09   6.000108E-04
   1.478747E-05   8.471161E-04   8.404353E-09   5.972479E-04
   1.484720E-05   8.492703E-04   8.416906E-09   5.944819E-04
   1.490716E-05   8.514123E-04   8.429433E-09   5.917099E-04
   1.496736E-05   8.535420E-04   8.441960E-09   5.889349E-04
   1.502781E-05   8.556596E-04   8.454470E-09   5.861549E-04
   1.508850E-05   8.577649E-04   8.466963E-09   5.833701E-04
   1.514944E-05   8.598582E-04   8.479457E-09   5.805823E-04
   1.521062E-05   8.619394E-04   8.491925E-09   5.777887E-04
   1.527206E-05   8.640085E-04   8.504385E-09   5.749912E-04
   1.533373E-05   8.660656E-04   8.516838E-09   5.721899E-04
   1.539566E-05   8.681108E-04   8.529275E-09   5.693839E-04
   1.545784E-05   8.701440E-04   8.541704E-09   5.665742E-04
   1.552027E-05   8.721653E-04   8.554117E-09   5.637598E-04
   1.558295E-05   8.741746E-04   8.566514E-09   5.609406E-04
   1.564588E-05   8.761722E-04   8.578905E-09   5.581179E-04
   1.570907E-05   8.781579E-04   8.591279E-09   5.552906E-04
   1.577252E-05   8.801082E-04   8.601349E-09   5.522573E-04
   1.583622E-05   8.820698E-04   8.613965E-09   5.494956E-04
   1.590017E-05   8.842349E-04   8.648509E-09   5.490492E-04
   1.596439E-05   8.864004E-04   8.683193E-09   5.486028E-04
   1.602886E-05   8.885663E-04   8.718015E-09   5.481564E-04
   1.609360E-05   8.907327E-04   8.752977E-09   5.477100E-04
   1.615860E-05   8.928995E-04   8.788079E-09   5.472636E-04
   1.622386E-05   8.950667E-04   8.823322E-09   5.468172E-04
   1.628938E-05   8.972344E-04   8.858706E-09   5.463708E-04
   1.635517E-05   8.994025E-04   8.894232E-09   5.459244E-04
   1.642122E-05   9.015711E-04   8.929901E-09   5.454780E-04
   1.648754E-05   9.037401E-04   8.965713E-09   5.450316E-04
   1.655413E-05   9.059095E-04   9.001668E-09   5.445852E-04
   1.662098E-05   9.080793E-04   9.037767E-09   5.441388E-04
   1.668811E-05   9.102496E-04   9.074012E-09   5.436924E-04
   1.675551E-05   9.124204E-04   9.110401E-09   5.432460E-04
   1.682318E-05   9.145916E-04   9.146937E-09   5.427995E-04
   1.689112E-05   9.167632E-04   9.183619E-09   5.423531E-04
   1.695934E-05   9.189352E-04   9.220448E-09   5.419067E-04
   1.702783E-05   9.211077E-04   9.257425E-09   5.414603E-04
   1.709660E-05   9.232806E-04   9.294550E-09   5.410139E-04
   1.716565E-05   9.254540E-04   9.331824E-09   5.405675E-04
